time, src, dst, flow, packet, rotor_id
-0.010, demand, 0, 0->4, 0, -1
-0.010, demand, 0, 0->4, 1, -1
-0.010, demand, 0, 0->4, 2, -1
-0.010, demand, 0, 0->4, 3, -1
-0.010, demand, 0, 0->4, 4, -1
-0.010, demand, 0, 0->4, 5, -1
-0.010, demand, 0, 0->4, 6, -1
-0.010, demand, 0, 0->4, 7, -1
-0.010, demand, 0, 0->4, 8, -1
-0.010, demand, 0, 0->4, 9, -1
-0.010, demand, 0, 0->4, 10, -1
-0.010, demand, 0, 0->4, 11, -1
-0.010, demand, 0, 0->4, 12, -1
-0.010, demand, 0, 0->4, 13, -1
-0.010, demand, 0, 0->4, 14, -1
-0.010, demand, 0, 0->4, 15, -1
-0.010, demand, 0, 0->4, 16, -1
-0.010, demand, 0, 0->4, 17, -1
-0.010, demand, 0, 0->4, 18, -1
-0.010, demand, 0, 0->4, 19, -1
-0.010, demand, 0, 0->4, 20, -1
-0.010, demand, 0, 0->4, 21, -1
-0.010, demand, 0, 0->4, 22, -1
-0.010, demand, 0, 0->4, 23, -1
-0.010, demand, 0, 0->4, 24, -1
-0.010, demand, 0, 0->4, 25, -1
-0.010, demand, 0, 0->4, 26, -1
-0.010, demand, 0, 0->4, 27, -1
-0.010, demand, 0, 0->4, 28, -1
-0.010, demand, 0, 0->4, 29, -1
-0.010, demand, 0, 0->4, 30, -1
-0.010, demand, 0, 0->4, 31, -1
-0.010, demand, 0, 0->4, 32, -1
-0.010, demand, 0, 0->4, 33, -1
-0.010, demand, 0, 0->4, 34, -1
-0.010, demand, 0, 0->4, 35, -1
-0.010, demand, 0, 0->4, 36, -1
-0.010, demand, 0, 0->4, 37, -1
-0.010, demand, 0, 0->4, 38, -1
-0.010, demand, 0, 0->4, 39, -1
-0.010, demand, 0, 0->4, 40, -1
-0.010, demand, 0, 0->4, 41, -1
-0.010, demand, 0, 0->4, 42, -1
-0.010, demand, 0, 0->4, 43, -1
-0.010, demand, 0, 0->4, 44, -1
-0.010, demand, 0, 0->4, 45, -1
-0.010, demand, 0, 0->4, 46, -1
-0.010, demand, 0, 0->4, 47, -1
-0.010, demand, 0, 0->4, 48, -1
-0.010, demand, 0, 0->4, 49, -1
-0.010, demand, 0, 0->4, 50, -1
-0.010, demand, 0, 0->4, 51, -1
-0.010, demand, 0, 0->4, 52, -1
-0.010, demand, 0, 0->4, 53, -1
-0.010, demand, 0, 0->4, 54, -1
-0.010, demand, 0, 0->4, 55, -1
-0.010, demand, 0, 0->4, 56, -1
-0.010, demand, 0, 0->4, 57, -1
-0.010, demand, 0, 0->4, 58, -1
-0.010, demand, 0, 0->4, 59, -1
-0.010, demand, 0, 0->4, 60, -1
-0.010, demand, 0, 0->4, 61, -1
-0.010, demand, 0, 0->4, 62, -1
-0.010, demand, 0, 0->4, 63, -1
-0.010, demand, 0, 0->4, 64, -1
-0.010, demand, 0, 0->4, 65, -1
-0.010, demand, 0, 0->4, 66, -1
-0.010, demand, 0, 0->4, 67, -1
-0.010, demand, 0, 0->4, 68, -1
-0.010, demand, 0, 0->4, 69, -1
-0.010, demand, 0, 0->4, 70, -1
-0.010, demand, 0, 0->4, 71, -1
-0.010, demand, 0, 0->4, 72, -1
-0.010, demand, 0, 0->4, 73, -1
-0.010, demand, 0, 0->4, 74, -1
-0.010, demand, 0, 0->4, 75, -1
-0.010, demand, 0, 0->4, 76, -1
-0.010, demand, 0, 0->4, 77, -1
-0.010, demand, 0, 0->4, 78, -1
-0.010, demand, 0, 0->4, 79, -1
-0.010, demand, 0, 0->4, 80, -1
-0.010, demand, 0, 0->4, 81, -1
-0.010, demand, 0, 0->4, 82, -1
-0.010, demand, 0, 0->4, 83, -1
-0.010, demand, 0, 0->4, 84, -1
-0.010, demand, 0, 0->4, 85, -1
-0.010, demand, 0, 0->4, 86, -1
-0.010, demand, 0, 0->4, 87, -1
-0.010, demand, 0, 0->4, 88, -1
-0.010, demand, 0, 0->4, 89, -1
-0.010, demand, 0, 0->4, 90, -1
-0.010, demand, 0, 0->4, 91, -1
-0.010, demand, 0, 0->4, 92, -1
-0.010, demand, 0, 0->4, 93, -1
-0.010, demand, 0, 0->4, 94, -1
-0.010, demand, 0, 0->4, 95, -1
-0.010, demand, 0, 0->4, 96, -1
-0.010, demand, 0, 0->4, 97, -1
-0.010, demand, 0, 0->4, 98, -1
-0.010, demand, 1, 1->5, 0, -1
-0.010, demand, 1, 1->5, 1, -1
-0.010, demand, 1, 1->5, 2, -1
-0.010, demand, 1, 1->5, 3, -1
-0.010, demand, 1, 1->5, 4, -1
-0.010, demand, 1, 1->5, 5, -1
-0.010, demand, 1, 1->5, 6, -1
-0.010, demand, 1, 1->5, 7, -1
-0.010, demand, 1, 1->5, 8, -1
-0.010, demand, 1, 1->5, 9, -1
-0.010, demand, 1, 1->5, 10, -1
-0.010, demand, 1, 1->5, 11, -1
-0.010, demand, 1, 1->5, 12, -1
-0.010, demand, 1, 1->5, 13, -1
-0.010, demand, 1, 1->5, 14, -1
-0.010, demand, 1, 1->5, 15, -1
-0.010, demand, 1, 1->5, 16, -1
-0.010, demand, 1, 1->5, 17, -1
-0.010, demand, 1, 1->5, 18, -1
-0.010, demand, 1, 1->5, 19, -1
-0.010, demand, 1, 1->5, 20, -1
-0.010, demand, 1, 1->5, 21, -1
-0.010, demand, 1, 1->5, 22, -1
-0.010, demand, 1, 1->5, 23, -1
-0.010, demand, 1, 1->5, 24, -1
-0.010, demand, 1, 1->5, 25, -1
-0.010, demand, 1, 1->5, 26, -1
-0.010, demand, 1, 1->5, 27, -1
-0.010, demand, 1, 1->5, 28, -1
-0.010, demand, 1, 1->5, 29, -1
-0.010, demand, 1, 1->5, 30, -1
-0.010, demand, 1, 1->5, 31, -1
-0.010, demand, 1, 1->5, 32, -1
-0.010, demand, 1, 1->5, 33, -1
-0.010, demand, 1, 1->5, 34, -1
-0.010, demand, 1, 1->5, 35, -1
-0.010, demand, 1, 1->5, 36, -1
-0.010, demand, 1, 1->5, 37, -1
-0.010, demand, 1, 1->5, 38, -1
-0.010, demand, 1, 1->5, 39, -1
-0.010, demand, 1, 1->5, 40, -1
-0.010, demand, 1, 1->5, 41, -1
-0.010, demand, 1, 1->5, 42, -1
-0.010, demand, 1, 1->5, 43, -1
-0.010, demand, 1, 1->5, 44, -1
-0.010, demand, 1, 1->5, 45, -1
-0.010, demand, 1, 1->5, 46, -1
-0.010, demand, 1, 1->5, 47, -1
-0.010, demand, 1, 1->5, 48, -1
-0.010, demand, 1, 1->5, 49, -1
-0.010, demand, 1, 1->5, 50, -1
-0.010, demand, 1, 1->5, 51, -1
-0.010, demand, 1, 1->5, 52, -1
-0.010, demand, 1, 1->5, 53, -1
-0.010, demand, 1, 1->5, 54, -1
-0.010, demand, 1, 1->5, 55, -1
-0.010, demand, 1, 1->5, 56, -1
-0.010, demand, 1, 1->5, 57, -1
-0.010, demand, 1, 1->5, 58, -1
-0.010, demand, 1, 1->5, 59, -1
-0.010, demand, 1, 1->5, 60, -1
-0.010, demand, 1, 1->5, 61, -1
-0.010, demand, 1, 1->5, 62, -1
-0.010, demand, 1, 1->5, 63, -1
-0.010, demand, 1, 1->5, 64, -1
-0.010, demand, 1, 1->5, 65, -1
-0.010, demand, 1, 1->5, 66, -1
-0.010, demand, 1, 1->5, 67, -1
-0.010, demand, 1, 1->5, 68, -1
-0.010, demand, 1, 1->5, 69, -1
-0.010, demand, 1, 1->5, 70, -1
-0.010, demand, 1, 1->5, 71, -1
-0.010, demand, 1, 1->5, 72, -1
-0.010, demand, 1, 1->5, 73, -1
-0.010, demand, 1, 1->5, 74, -1
-0.010, demand, 1, 1->5, 75, -1
-0.010, demand, 1, 1->5, 76, -1
-0.010, demand, 1, 1->5, 77, -1
-0.010, demand, 1, 1->5, 78, -1
-0.010, demand, 1, 1->5, 79, -1
-0.010, demand, 1, 1->5, 80, -1
-0.010, demand, 1, 1->5, 81, -1
-0.010, demand, 1, 1->5, 82, -1
-0.010, demand, 1, 1->5, 83, -1
-0.010, demand, 1, 1->5, 84, -1
-0.010, demand, 1, 1->5, 85, -1
-0.010, demand, 1, 1->5, 86, -1
-0.010, demand, 1, 1->5, 87, -1
-0.010, demand, 1, 1->5, 88, -1
-0.010, demand, 1, 1->5, 89, -1
-0.010, demand, 1, 1->5, 90, -1
-0.010, demand, 1, 1->5, 91, -1
-0.010, demand, 1, 1->5, 92, -1
-0.010, demand, 1, 1->5, 93, -1
-0.010, demand, 1, 1->5, 94, -1
-0.010, demand, 1, 1->5, 95, -1
-0.010, demand, 1, 1->5, 96, -1
-0.010, demand, 1, 1->5, 97, -1
-0.010, demand, 1, 1->5, 98, -1
-0.010, demand, 2, 2->7, 0, -1
-0.010, demand, 2, 2->7, 1, -1
-0.010, demand, 2, 2->7, 2, -1
-0.010, demand, 2, 2->7, 3, -1
-0.010, demand, 2, 2->7, 4, -1
-0.010, demand, 2, 2->7, 5, -1
-0.010, demand, 2, 2->7, 6, -1
-0.010, demand, 2, 2->7, 7, -1
-0.010, demand, 2, 2->7, 8, -1
-0.010, demand, 2, 2->7, 9, -1
-0.010, demand, 2, 2->7, 10, -1
-0.010, demand, 2, 2->7, 11, -1
-0.010, demand, 2, 2->7, 12, -1
-0.010, demand, 2, 2->7, 13, -1
-0.010, demand, 2, 2->7, 14, -1
-0.010, demand, 2, 2->7, 15, -1
-0.010, demand, 2, 2->7, 16, -1
-0.010, demand, 2, 2->7, 17, -1
-0.010, demand, 2, 2->7, 18, -1
-0.010, demand, 2, 2->7, 19, -1
-0.010, demand, 2, 2->7, 20, -1
-0.010, demand, 2, 2->7, 21, -1
-0.010, demand, 2, 2->7, 22, -1
-0.010, demand, 2, 2->7, 23, -1
-0.010, demand, 2, 2->7, 24, -1
-0.010, demand, 2, 2->7, 25, -1
-0.010, demand, 2, 2->7, 26, -1
-0.010, demand, 2, 2->7, 27, -1
-0.010, demand, 2, 2->7, 28, -1
-0.010, demand, 2, 2->7, 29, -1
-0.010, demand, 2, 2->7, 30, -1
-0.010, demand, 2, 2->7, 31, -1
-0.010, demand, 2, 2->7, 32, -1
-0.010, demand, 2, 2->7, 33, -1
-0.010, demand, 2, 2->7, 34, -1
-0.010, demand, 2, 2->7, 35, -1
-0.010, demand, 2, 2->7, 36, -1
-0.010, demand, 2, 2->7, 37, -1
-0.010, demand, 2, 2->7, 38, -1
-0.010, demand, 2, 2->7, 39, -1
-0.010, demand, 2, 2->7, 40, -1
-0.010, demand, 2, 2->7, 41, -1
-0.010, demand, 2, 2->7, 42, -1
-0.010, demand, 2, 2->7, 43, -1
-0.010, demand, 2, 2->7, 44, -1
-0.010, demand, 2, 2->7, 45, -1
-0.010, demand, 2, 2->7, 46, -1
-0.010, demand, 2, 2->7, 47, -1
-0.010, demand, 2, 2->7, 48, -1
-0.010, demand, 2, 2->7, 49, -1
-0.010, demand, 2, 2->7, 50, -1
-0.010, demand, 2, 2->7, 51, -1
-0.010, demand, 2, 2->7, 52, -1
-0.010, demand, 2, 2->7, 53, -1
-0.010, demand, 2, 2->7, 54, -1
-0.010, demand, 2, 2->7, 55, -1
-0.010, demand, 2, 2->7, 56, -1
-0.010, demand, 2, 2->7, 57, -1
-0.010, demand, 2, 2->7, 58, -1
-0.010, demand, 2, 2->7, 59, -1
-0.010, demand, 2, 2->7, 60, -1
-0.010, demand, 2, 2->7, 61, -1
-0.010, demand, 2, 2->7, 62, -1
-0.010, demand, 2, 2->7, 63, -1
-0.010, demand, 2, 2->7, 64, -1
-0.010, demand, 2, 2->7, 65, -1
-0.010, demand, 2, 2->7, 66, -1
-0.010, demand, 2, 2->7, 67, -1
-0.010, demand, 2, 2->7, 68, -1
-0.010, demand, 2, 2->7, 69, -1
-0.010, demand, 2, 2->7, 70, -1
-0.010, demand, 2, 2->7, 71, -1
-0.010, demand, 2, 2->7, 72, -1
-0.010, demand, 2, 2->7, 73, -1
-0.010, demand, 2, 2->7, 74, -1
-0.010, demand, 2, 2->7, 75, -1
-0.010, demand, 2, 2->7, 76, -1
-0.010, demand, 2, 2->7, 77, -1
-0.010, demand, 2, 2->7, 78, -1
-0.010, demand, 2, 2->7, 79, -1
-0.010, demand, 2, 2->7, 80, -1
-0.010, demand, 2, 2->7, 81, -1
-0.010, demand, 2, 2->7, 82, -1
-0.010, demand, 2, 2->7, 83, -1
-0.010, demand, 2, 2->7, 84, -1
-0.010, demand, 2, 2->7, 85, -1
-0.010, demand, 2, 2->7, 86, -1
-0.010, demand, 2, 2->7, 87, -1
-0.010, demand, 2, 2->7, 88, -1
-0.010, demand, 2, 2->7, 89, -1
-0.010, demand, 2, 2->7, 90, -1
-0.010, demand, 2, 2->7, 91, -1
-0.010, demand, 2, 2->7, 92, -1
-0.010, demand, 2, 2->7, 93, -1
-0.010, demand, 2, 2->7, 94, -1
-0.010, demand, 2, 2->7, 95, -1
-0.010, demand, 2, 2->7, 96, -1
-0.010, demand, 2, 2->7, 97, -1
-0.010, demand, 2, 2->7, 98, -1
-0.010, demand, 3, 3->6, 0, -1
-0.010, demand, 3, 3->6, 1, -1
-0.010, demand, 3, 3->6, 2, -1
-0.010, demand, 3, 3->6, 3, -1
-0.010, demand, 3, 3->6, 4, -1
-0.010, demand, 3, 3->6, 5, -1
-0.010, demand, 3, 3->6, 6, -1
-0.010, demand, 3, 3->6, 7, -1
-0.010, demand, 3, 3->6, 8, -1
-0.010, demand, 3, 3->6, 9, -1
-0.010, demand, 3, 3->6, 10, -1
-0.010, demand, 3, 3->6, 11, -1
-0.010, demand, 3, 3->6, 12, -1
-0.010, demand, 3, 3->6, 13, -1
-0.010, demand, 3, 3->6, 14, -1
-0.010, demand, 3, 3->6, 15, -1
-0.010, demand, 3, 3->6, 16, -1
-0.010, demand, 3, 3->6, 17, -1
-0.010, demand, 3, 3->6, 18, -1
-0.010, demand, 3, 3->6, 19, -1
-0.010, demand, 3, 3->6, 20, -1
-0.010, demand, 3, 3->6, 21, -1
-0.010, demand, 3, 3->6, 22, -1
-0.010, demand, 3, 3->6, 23, -1
-0.010, demand, 3, 3->6, 24, -1
-0.010, demand, 3, 3->6, 25, -1
-0.010, demand, 3, 3->6, 26, -1
-0.010, demand, 3, 3->6, 27, -1
-0.010, demand, 3, 3->6, 28, -1
-0.010, demand, 3, 3->6, 29, -1
-0.010, demand, 3, 3->6, 30, -1
-0.010, demand, 3, 3->6, 31, -1
-0.010, demand, 3, 3->6, 32, -1
-0.010, demand, 3, 3->6, 33, -1
-0.010, demand, 3, 3->6, 34, -1
-0.010, demand, 3, 3->6, 35, -1
-0.010, demand, 3, 3->6, 36, -1
-0.010, demand, 3, 3->6, 37, -1
-0.010, demand, 3, 3->6, 38, -1
-0.010, demand, 3, 3->6, 39, -1
-0.010, demand, 3, 3->6, 40, -1
-0.010, demand, 3, 3->6, 41, -1
-0.010, demand, 3, 3->6, 42, -1
-0.010, demand, 3, 3->6, 43, -1
-0.010, demand, 3, 3->6, 44, -1
-0.010, demand, 3, 3->6, 45, -1
-0.010, demand, 3, 3->6, 46, -1
-0.010, demand, 3, 3->6, 47, -1
-0.010, demand, 3, 3->6, 48, -1
-0.010, demand, 3, 3->6, 49, -1
-0.010, demand, 3, 3->6, 50, -1
-0.010, demand, 3, 3->6, 51, -1
-0.010, demand, 3, 3->6, 52, -1
-0.010, demand, 3, 3->6, 53, -1
-0.010, demand, 3, 3->6, 54, -1
-0.010, demand, 3, 3->6, 55, -1
-0.010, demand, 3, 3->6, 56, -1
-0.010, demand, 3, 3->6, 57, -1
-0.010, demand, 3, 3->6, 58, -1
-0.010, demand, 3, 3->6, 59, -1
-0.010, demand, 3, 3->6, 60, -1
-0.010, demand, 3, 3->6, 61, -1
-0.010, demand, 3, 3->6, 62, -1
-0.010, demand, 3, 3->6, 63, -1
-0.010, demand, 3, 3->6, 64, -1
-0.010, demand, 3, 3->6, 65, -1
-0.010, demand, 3, 3->6, 66, -1
-0.010, demand, 3, 3->6, 67, -1
-0.010, demand, 3, 3->6, 68, -1
-0.010, demand, 3, 3->6, 69, -1
-0.010, demand, 3, 3->6, 70, -1
-0.010, demand, 3, 3->6, 71, -1
-0.010, demand, 3, 3->6, 72, -1
-0.010, demand, 3, 3->6, 73, -1
-0.010, demand, 3, 3->6, 74, -1
-0.010, demand, 3, 3->6, 75, -1
-0.010, demand, 3, 3->6, 76, -1
-0.010, demand, 3, 3->6, 77, -1
-0.010, demand, 3, 3->6, 78, -1
-0.010, demand, 3, 3->6, 79, -1
-0.010, demand, 3, 3->6, 80, -1
-0.010, demand, 3, 3->6, 81, -1
-0.010, demand, 3, 3->6, 82, -1
-0.010, demand, 3, 3->6, 83, -1
-0.010, demand, 3, 3->6, 84, -1
-0.010, demand, 3, 3->6, 85, -1
-0.010, demand, 3, 3->6, 86, -1
-0.010, demand, 3, 3->6, 87, -1
-0.010, demand, 3, 3->6, 88, -1
-0.010, demand, 3, 3->6, 89, -1
-0.010, demand, 3, 3->6, 90, -1
-0.010, demand, 3, 3->6, 91, -1
-0.010, demand, 3, 3->6, 92, -1
-0.010, demand, 3, 3->6, 93, -1
-0.010, demand, 3, 3->6, 94, -1
-0.010, demand, 3, 3->6, 95, -1
-0.010, demand, 3, 3->6, 96, -1
-0.010, demand, 3, 3->6, 97, -1
-0.010, demand, 3, 3->6, 98, -1
-0.010, demand, 4, 4->1, 0, -1
-0.010, demand, 4, 4->1, 1, -1
-0.010, demand, 4, 4->1, 2, -1
-0.010, demand, 4, 4->1, 3, -1
-0.010, demand, 4, 4->1, 4, -1
-0.010, demand, 4, 4->1, 5, -1
-0.010, demand, 4, 4->1, 6, -1
-0.010, demand, 4, 4->1, 7, -1
-0.010, demand, 4, 4->1, 8, -1
-0.010, demand, 4, 4->1, 9, -1
-0.010, demand, 4, 4->1, 10, -1
-0.010, demand, 4, 4->1, 11, -1
-0.010, demand, 4, 4->1, 12, -1
-0.010, demand, 4, 4->1, 13, -1
-0.010, demand, 4, 4->1, 14, -1
-0.010, demand, 4, 4->1, 15, -1
-0.010, demand, 4, 4->1, 16, -1
-0.010, demand, 4, 4->1, 17, -1
-0.010, demand, 4, 4->1, 18, -1
-0.010, demand, 4, 4->1, 19, -1
-0.010, demand, 4, 4->1, 20, -1
-0.010, demand, 4, 4->1, 21, -1
-0.010, demand, 4, 4->1, 22, -1
-0.010, demand, 4, 4->1, 23, -1
-0.010, demand, 4, 4->1, 24, -1
-0.010, demand, 4, 4->1, 25, -1
-0.010, demand, 4, 4->1, 26, -1
-0.010, demand, 4, 4->1, 27, -1
-0.010, demand, 4, 4->1, 28, -1
-0.010, demand, 4, 4->1, 29, -1
-0.010, demand, 4, 4->1, 30, -1
-0.010, demand, 4, 4->1, 31, -1
-0.010, demand, 4, 4->1, 32, -1
-0.010, demand, 4, 4->1, 33, -1
-0.010, demand, 4, 4->1, 34, -1
-0.010, demand, 4, 4->1, 35, -1
-0.010, demand, 4, 4->1, 36, -1
-0.010, demand, 4, 4->1, 37, -1
-0.010, demand, 4, 4->1, 38, -1
-0.010, demand, 4, 4->1, 39, -1
-0.010, demand, 4, 4->1, 40, -1
-0.010, demand, 4, 4->1, 41, -1
-0.010, demand, 4, 4->1, 42, -1
-0.010, demand, 4, 4->1, 43, -1
-0.010, demand, 4, 4->1, 44, -1
-0.010, demand, 4, 4->1, 45, -1
-0.010, demand, 4, 4->1, 46, -1
-0.010, demand, 4, 4->1, 47, -1
-0.010, demand, 4, 4->1, 48, -1
-0.010, demand, 4, 4->1, 49, -1
-0.010, demand, 4, 4->1, 50, -1
-0.010, demand, 4, 4->1, 51, -1
-0.010, demand, 4, 4->1, 52, -1
-0.010, demand, 4, 4->1, 53, -1
-0.010, demand, 4, 4->1, 54, -1
-0.010, demand, 4, 4->1, 55, -1
-0.010, demand, 4, 4->1, 56, -1
-0.010, demand, 4, 4->1, 57, -1
-0.010, demand, 4, 4->1, 58, -1
-0.010, demand, 4, 4->1, 59, -1
-0.010, demand, 4, 4->1, 60, -1
-0.010, demand, 4, 4->1, 61, -1
-0.010, demand, 4, 4->1, 62, -1
-0.010, demand, 4, 4->1, 63, -1
-0.010, demand, 4, 4->1, 64, -1
-0.010, demand, 4, 4->1, 65, -1
-0.010, demand, 4, 4->1, 66, -1
-0.010, demand, 4, 4->1, 67, -1
-0.010, demand, 4, 4->1, 68, -1
-0.010, demand, 4, 4->1, 69, -1
-0.010, demand, 4, 4->1, 70, -1
-0.010, demand, 4, 4->1, 71, -1
-0.010, demand, 4, 4->1, 72, -1
-0.010, demand, 4, 4->1, 73, -1
-0.010, demand, 4, 4->1, 74, -1
-0.010, demand, 4, 4->1, 75, -1
-0.010, demand, 4, 4->1, 76, -1
-0.010, demand, 4, 4->1, 77, -1
-0.010, demand, 4, 4->1, 78, -1
-0.010, demand, 4, 4->1, 79, -1
-0.010, demand, 4, 4->1, 80, -1
-0.010, demand, 4, 4->1, 81, -1
-0.010, demand, 4, 4->1, 82, -1
-0.010, demand, 4, 4->1, 83, -1
-0.010, demand, 4, 4->1, 84, -1
-0.010, demand, 4, 4->1, 85, -1
-0.010, demand, 4, 4->1, 86, -1
-0.010, demand, 4, 4->1, 87, -1
-0.010, demand, 4, 4->1, 88, -1
-0.010, demand, 4, 4->1, 89, -1
-0.010, demand, 4, 4->1, 90, -1
-0.010, demand, 4, 4->1, 91, -1
-0.010, demand, 4, 4->1, 92, -1
-0.010, demand, 4, 4->1, 93, -1
-0.010, demand, 4, 4->1, 94, -1
-0.010, demand, 4, 4->1, 95, -1
-0.010, demand, 4, 4->1, 96, -1
-0.010, demand, 4, 4->1, 97, -1
-0.010, demand, 4, 4->1, 98, -1
-0.010, demand, 5, 5->0, 0, -1
-0.010, demand, 5, 5->0, 1, -1
-0.010, demand, 5, 5->0, 2, -1
-0.010, demand, 5, 5->0, 3, -1
-0.010, demand, 5, 5->0, 4, -1
-0.010, demand, 5, 5->0, 5, -1
-0.010, demand, 5, 5->0, 6, -1
-0.010, demand, 5, 5->0, 7, -1
-0.010, demand, 5, 5->0, 8, -1
-0.010, demand, 5, 5->0, 9, -1
-0.010, demand, 5, 5->0, 10, -1
-0.010, demand, 5, 5->0, 11, -1
-0.010, demand, 5, 5->0, 12, -1
-0.010, demand, 5, 5->0, 13, -1
-0.010, demand, 5, 5->0, 14, -1
-0.010, demand, 5, 5->0, 15, -1
-0.010, demand, 5, 5->0, 16, -1
-0.010, demand, 5, 5->0, 17, -1
-0.010, demand, 5, 5->0, 18, -1
-0.010, demand, 5, 5->0, 19, -1
-0.010, demand, 5, 5->0, 20, -1
-0.010, demand, 5, 5->0, 21, -1
-0.010, demand, 5, 5->0, 22, -1
-0.010, demand, 5, 5->0, 23, -1
-0.010, demand, 5, 5->0, 24, -1
-0.010, demand, 5, 5->0, 25, -1
-0.010, demand, 5, 5->0, 26, -1
-0.010, demand, 5, 5->0, 27, -1
-0.010, demand, 5, 5->0, 28, -1
-0.010, demand, 5, 5->0, 29, -1
-0.010, demand, 5, 5->0, 30, -1
-0.010, demand, 5, 5->0, 31, -1
-0.010, demand, 5, 5->0, 32, -1
-0.010, demand, 5, 5->0, 33, -1
-0.010, demand, 5, 5->0, 34, -1
-0.010, demand, 5, 5->0, 35, -1
-0.010, demand, 5, 5->0, 36, -1
-0.010, demand, 5, 5->0, 37, -1
-0.010, demand, 5, 5->0, 38, -1
-0.010, demand, 5, 5->0, 39, -1
-0.010, demand, 5, 5->0, 40, -1
-0.010, demand, 5, 5->0, 41, -1
-0.010, demand, 5, 5->0, 42, -1
-0.010, demand, 5, 5->0, 43, -1
-0.010, demand, 5, 5->0, 44, -1
-0.010, demand, 5, 5->0, 45, -1
-0.010, demand, 5, 5->0, 46, -1
-0.010, demand, 5, 5->0, 47, -1
-0.010, demand, 5, 5->0, 48, -1
-0.010, demand, 5, 5->0, 49, -1
-0.010, demand, 5, 5->0, 50, -1
-0.010, demand, 5, 5->0, 51, -1
-0.010, demand, 5, 5->0, 52, -1
-0.010, demand, 5, 5->0, 53, -1
-0.010, demand, 5, 5->0, 54, -1
-0.010, demand, 5, 5->0, 55, -1
-0.010, demand, 5, 5->0, 56, -1
-0.010, demand, 5, 5->0, 57, -1
-0.010, demand, 5, 5->0, 58, -1
-0.010, demand, 5, 5->0, 59, -1
-0.010, demand, 5, 5->0, 60, -1
-0.010, demand, 5, 5->0, 61, -1
-0.010, demand, 5, 5->0, 62, -1
-0.010, demand, 5, 5->0, 63, -1
-0.010, demand, 5, 5->0, 64, -1
-0.010, demand, 5, 5->0, 65, -1
-0.010, demand, 5, 5->0, 66, -1
-0.010, demand, 5, 5->0, 67, -1
-0.010, demand, 5, 5->0, 68, -1
-0.010, demand, 5, 5->0, 69, -1
-0.010, demand, 5, 5->0, 70, -1
-0.010, demand, 5, 5->0, 71, -1
-0.010, demand, 5, 5->0, 72, -1
-0.010, demand, 5, 5->0, 73, -1
-0.010, demand, 5, 5->0, 74, -1
-0.010, demand, 5, 5->0, 75, -1
-0.010, demand, 5, 5->0, 76, -1
-0.010, demand, 5, 5->0, 77, -1
-0.010, demand, 5, 5->0, 78, -1
-0.010, demand, 5, 5->0, 79, -1
-0.010, demand, 5, 5->0, 80, -1
-0.010, demand, 5, 5->0, 81, -1
-0.010, demand, 5, 5->0, 82, -1
-0.010, demand, 5, 5->0, 83, -1
-0.010, demand, 5, 5->0, 84, -1
-0.010, demand, 5, 5->0, 85, -1
-0.010, demand, 5, 5->0, 86, -1
-0.010, demand, 5, 5->0, 87, -1
-0.010, demand, 5, 5->0, 88, -1
-0.010, demand, 5, 5->0, 89, -1
-0.010, demand, 5, 5->0, 90, -1
-0.010, demand, 5, 5->0, 91, -1
-0.010, demand, 5, 5->0, 92, -1
-0.010, demand, 5, 5->0, 93, -1
-0.010, demand, 5, 5->0, 94, -1
-0.010, demand, 5, 5->0, 95, -1
-0.010, demand, 5, 5->0, 96, -1
-0.010, demand, 5, 5->0, 97, -1
-0.010, demand, 5, 5->0, 98, -1
-0.010, demand, 6, 6->2, 0, -1
-0.010, demand, 6, 6->2, 1, -1
-0.010, demand, 6, 6->2, 2, -1
-0.010, demand, 6, 6->2, 3, -1
-0.010, demand, 6, 6->2, 4, -1
-0.010, demand, 6, 6->2, 5, -1
-0.010, demand, 6, 6->2, 6, -1
-0.010, demand, 6, 6->2, 7, -1
-0.010, demand, 6, 6->2, 8, -1
-0.010, demand, 6, 6->2, 9, -1
-0.010, demand, 6, 6->2, 10, -1
-0.010, demand, 6, 6->2, 11, -1
-0.010, demand, 6, 6->2, 12, -1
-0.010, demand, 6, 6->2, 13, -1
-0.010, demand, 6, 6->2, 14, -1
-0.010, demand, 6, 6->2, 15, -1
-0.010, demand, 6, 6->2, 16, -1
-0.010, demand, 6, 6->2, 17, -1
-0.010, demand, 6, 6->2, 18, -1
-0.010, demand, 6, 6->2, 19, -1
-0.010, demand, 6, 6->2, 20, -1
-0.010, demand, 6, 6->2, 21, -1
-0.010, demand, 6, 6->2, 22, -1
-0.010, demand, 6, 6->2, 23, -1
-0.010, demand, 6, 6->2, 24, -1
-0.010, demand, 6, 6->2, 25, -1
-0.010, demand, 6, 6->2, 26, -1
-0.010, demand, 6, 6->2, 27, -1
-0.010, demand, 6, 6->2, 28, -1
-0.010, demand, 6, 6->2, 29, -1
-0.010, demand, 6, 6->2, 30, -1
-0.010, demand, 6, 6->2, 31, -1
-0.010, demand, 6, 6->2, 32, -1
-0.010, demand, 6, 6->2, 33, -1
-0.010, demand, 6, 6->2, 34, -1
-0.010, demand, 6, 6->2, 35, -1
-0.010, demand, 6, 6->2, 36, -1
-0.010, demand, 6, 6->2, 37, -1
-0.010, demand, 6, 6->2, 38, -1
-0.010, demand, 6, 6->2, 39, -1
-0.010, demand, 6, 6->2, 40, -1
